method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered,episode_idx
rule_based_recovery,action_clipping,0,0.3,27,-0.0,0.00147438393720943,1.0,0.00811173114925623,0.00811173114925623,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,28,-0.0,0.0013545219008141653,1.0,0.007371968124061823,0.007371968124061823,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,29,-0.0,0.0012574882961392045,1.0,0.006772657856345177,0.006772657856345177,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,30,-0.0,0.0011789853883696934,1.0,0.006287391763180494,0.006287391763180494,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,31,-0.0,0.0011155054825277477,1.0,0.005894958507269621,0.005894958507269621,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,32,-0.0,0.001064199870137159,1.0,0.005577445961534977,0.005577445961534977,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,33,-0.0,0.0010227391259779149,1.0,0.00532095693051815,0.00532095693051815,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,34,-0.0,0.000989237020820248,1.0,0.0051136016845703125,0.0051136016845703125,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,35,-0.0,0.0009621611519829621,1.0,0.004946128465235233,0.004946128465235233,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,36,-0.0,0.0009402814297262148,1.0,0.004810597747564316,0.004810597747564316,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,37,-0.0,0.0009225922189221504,1.0,0.004701314959675074,0.004701314959675074,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,38,-0.0,0.0009082954977880373,1.0,0.004612843971699476,0.004612843971699476,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,39,-0.0,0.0008967428683159919,1.0,0.004541429225355387,0.004541429225355387,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,40,-0.0,0.000887418049723531,1.0,0.004483609460294247,0.004483609460294247,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,41,-0.0,0.000879892919624345,1.0,0.004436856601387262,0.004436856601387262,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,42,-0.0,0.0008738227610403256,1.0,0.0043992879800498486,0.0043992879800498486,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,43,-0.0,0.0008689647529648702,1.0,0.004368995316326618,0.004368995316326618,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,44,-0.0,0.0008650995551680127,1.0,0.004344576504081488,0.004344576504081488,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,45,-0.0,0.0008620117997307688,1.0,0.004325541667640209,0.004325541667640209,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,46,-0.0,0.0008595758732516423,1.0,0.004309918265789747,0.004309918265789747,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,47,-0.0,0.0008576875741118959,1.0,0.004297642037272453,0.004297642037272453,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,48,-0.0,0.000856229174984631,1.0,0.004288326017558575,0.004288326017558575,0.0,0.0,2
rule_based_recovery,action_clipping,0,0.3,49,-0.0,0.0008551236356866728,1.0,0.004280995577573776,0.004280995577573776,0.0,0.0,2
rule_based,action_clipping,0,0.3,0,-1.0,0.1573235159183386,0.0,0.5196152329444885,0.8639252185821533,0.0,0.0,3
rule_based,action_clipping,0,0.3,1,-1.0,0.1405150283707243,0.0,0.5196152329444885,0.7866178154945374,0.0,0.0,3
rule_based,action_clipping,0,0.3,2,-1.0,0.12402225072088066,0.0,0.5187006592750549,0.7025752067565918,0.0,0.0,3
rule_based,action_clipping,0,0.3,3,-1.0,0.10826405715798122,0.0,0.49191752076148987,0.6201114058494568,0.0,0.0,3
rule_based,action_clipping,0,0.3,4,-1.0,0.09376305244279762,0.0,0.4466852843761444,0.5413203835487366,0.0,0.0,3
rule_based,action_clipping,0,0.3,5,-1.0,0.0804066573883738,0.0,0.40744370222091675,0.4688151180744171,0.0,0.0,3
rule_based,action_clipping,0,0.3,6,-1.0,0.06795392296766631,0.0,0.377816379070282,0.40203309059143066,0.0,0.0,3
rule_based,action_clipping,0,0.3,7,-1.0,0.05671220545657043,0.0,0.33976975083351135,0.33976975083351135,0.0,0.0,3
rule_based,action_clipping,0,0.3,8,-0.0,0.04728248262135415,1.0,0.28356099128723145,0.28356099128723145,0.0,0.0,3
rule_based,action_clipping,0,0.3,9,-0.0,0.0394341303528631,1.0,0.2364121973514557,0.2364121973514557,0.0,0.0,3
rule_based,action_clipping,0,0.3,10,-0.0,0.0328940592458898,1.0,0.1971707046031952,0.1971707046031952,0.0,0.0,3
rule_based,action_clipping,0,0.3,11,-0.0,0.027444120616290146,1.0,0.16447056829929352,0.16447056829929352,0.0,0.0,3
rule_based,action_clipping,0,0.3,12,-0.0,0.022902198007444148,1.0,0.13722063601016998,0.13722063601016998,0.0,0.0,3
rule_based,action_clipping,0,0.3,13,-0.0,0.019116857260945842,1.0,0.11451102793216705,0.11451102793216705,0.0,0.0,3
rule_based,action_clipping,0,0.3,14,-0.0,0.015962037634718443,1.0,0.09558430314064026,0.09558430314064026,0.0,0.0,3
rule_based,action_clipping,0,0.3,15,-0.0,0.013332751952955019,1.0,0.07981028407812119,0.07981028407812119,0.0,0.0,3
rule_based,action_clipping,0,0.3,16,-0.0,0.011141555724873378,1.0,0.0666634738445282,0.0666634738445282,0.0,0.0,3
rule_based,action_clipping,0,0.3,17,-0.0,0.009438951603331604,1.0,0.05570770427584648,0.05570770427584648,0.0,0.0,3
rule_based,action_clipping,0,0.3,18,-0.0,0.00813561488307516,1.0,0.04719455912709236,0.04719455912709236,0.0,0.0,3
rule_based,action_clipping,0,0.3,19,-0.0,0.0070761861318854495,1.0,0.040678031742572784,0.040678031742572784,0.0,0.0,3
rule_based,action_clipping,0,0.3,20,-0.0,0.006228621915484116,1.0,0.035381004214286804,0.035381004214286804,0.0,0.0,3
rule_based,action_clipping,0,0.3,21,-0.0,0.005551874944919276,1.0,0.031143244355916977,0.031143244355916977,0.0,0.0,3
rule_based,action_clipping,0,0.3,22,-0.0,0.005012329605581945,1.0,0.02775920368731022,0.02775920368731022,0.0,0.0,3
rule_based,action_clipping,0,0.3,23,-0.0,0.004582474888849492,1.0,0.025061514228582382,0.025061514228582382,0.0,0.0,3
rule_based,action_clipping,0,0.3,24,-0.0,0.0042400499152567845,1.0,0.022912343963980675,0.022912343963980675,0.0,0.0,3
rule_based,action_clipping,0,0.3,25,-0.0,0.003967077712825869,1.0,0.021200209856033325,0.021200209856033325,0.0,0.0,3
rule_based,action_clipping,0,0.3,26,-0.0,0.003749064467823311,1.0,0.01983543671667576,0.01983543671667576,0.0,0.0,3
rule_based,action_clipping,0,0.3,27,-0.0,0.003574387471384669,1.0,0.018745189532637596,0.018745189532637596,0.0,0.0,3
rule_based,action_clipping,0,0.3,28,-0.0,0.0034337500052099993,1.0,0.01787196658551693,0.01787196658551693,0.0,0.0,3
rule_based,action_clipping,0,0.3,29,-0.0,0.0033197822045867888,1.0,0.017168816179037094,0.017168816179037094,0.0,0.0,3
rule_based,action_clipping,0,0.3,30,-0.0,0.0032266694154464352,1.0,0.01659877970814705,0.01659877970814705,0.0,0.0,3
rule_based,action_clipping,0,0.3,31,-0.0,0.0031498308611846793,1.0,0.016133273020386696,0.016133273020386696,0.0,0.0,3
rule_based,action_clipping,0,0.3,32,-0.0,0.0030856855723563124,1.0,0.015749143436551094,0.015749143436551094,0.0,0.0,3
rule_based,action_clipping,0,0.3,33,-0.0,0.0030314346995242787,1.0,0.015428709797561169,0.015428709797561169,0.0,0.0,3
rule_based,action_clipping,0,0.3,34,-0.0,0.0029849098362410517,1.0,0.015157490037381649,0.015157490037381649,0.0,0.0,3
rule_based,action_clipping,0,0.3,35,-0.0,0.0029444308982758934,1.0,0.014924430288374424,0.014924430288374424,0.0,0.0,3
rule_based,action_clipping,0,0.3,36,-0.0,0.002908669293598895,1.0,0.014722011052072048,0.014722011052072048,0.0,0.0,3
rule_based,action_clipping,0,0.3,37,-0.0,0.0028765939513691018,1.0,0.014543384313583374,0.014543384313583374,0.0,0.0,3
rule_based,action_clipping,0,0.3,38,-0.0,0.0028474076350161106,1.0,0.014383234083652496,0.014383234083652496,0.0,0.0,3
rule_based,action_clipping,0,0.3,39,-0.0,0.002820502101076792,1.0,0.01423709187656641,0.01423709187656641,0.0,0.0,3
rule_based,action_clipping,0,0.3,40,-0.0,0.002795385351675413,1.0,0.014102691784501076,0.014102691784501076,0.0,0.0,3
rule_based,action_clipping,0,0.3,41,-0.0,0.0027716890945171666,1.0,0.013976841233670712,0.013976841233670712,0.0,0.0,3
rule_based,action_clipping,0,0.3,42,-0.0,0.002749103964679587,1.0,0.013858666643500328,0.013858666643500328,0.0,0.0,3
rule_based,action_clipping,0,0.3,43,-0.0,0.0027274140520835,1.0,0.013745459727942944,0.013745459727942944,0.0,0.0,3
rule_based,action_clipping,0,0.3,44,-0.0,0.0027064323206010005,1.0,0.01363700907677412,0.01363700907677412,0.0,0.0,3
rule_based,action_clipping,0,0.3,45,-0.0,0.0026860141156537366,1.0,0.013532179407775402,0.013532179407775402,0.0,0.0,3
rule_based,action_clipping,0,0.3,46,-0.0,0.0026660517565357932,1.0,0.013430064544081688,0.013430064544081688,0.0,0.0,3
rule_based,action_clipping,0,0.3,47,-0.0,0.002646460078353775,1.0,0.013330149464309216,0.013330149464309216,0.0,0.0,3
rule_based,action_clipping,0,0.3,48,-0.0,0.0026271594710734095,1.0,0.013232510536909103,0.013232510536909103,0.0,0.0,3
rule_based,action_clipping,0,0.3,49,-0.0,0.002608114649558241,1.0,0.01313562598079443,0.01313562598079443,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,0,-1.0,0.1573235159183386,0.0,0.5196152329444885,0.8639252185821533,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,1,-1.0,0.1405150283707243,0.0,0.5196152329444885,0.7866178154945374,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,2,-1.0,0.12402225072088066,0.0,0.5187006592750549,0.7025752067565918,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,3,-1.0,0.10826405715798122,0.0,0.49191752076148987,0.6201114058494568,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,4,-1.0,0.09376305244279762,0.0,0.4466852843761444,0.5413203835487366,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,5,-1.0,0.0804066573883738,0.0,0.40744370222091675,0.4688151180744171,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,6,-1.0,0.06795392296766631,0.0,0.377816379070282,0.40203309059143066,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,7,-1.0,0.05671220545657043,0.0,0.33976975083351135,0.33976975083351135,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,8,-0.0,0.04728248262135415,1.0,0.28356099128723145,0.28356099128723145,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,9,-0.0,0.0394341303528631,1.0,0.2364121973514557,0.2364121973514557,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,10,-0.0,0.0328940592458898,1.0,0.1971707046031952,0.1971707046031952,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,11,-0.0,0.027444120616290146,1.0,0.16447056829929352,0.16447056829929352,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,12,-0.0,0.022902198007444148,1.0,0.13722063601016998,0.13722063601016998,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,13,-0.0,0.019116857260945842,1.0,0.11451102793216705,0.11451102793216705,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,14,-0.0,0.015962037634718443,1.0,0.09558430314064026,0.09558430314064026,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,15,-0.0,0.013332751952955019,1.0,0.07981028407812119,0.07981028407812119,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,16,-0.0,0.011141555724873378,1.0,0.0666634738445282,0.0666634738445282,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,17,-0.0,0.009438951603331604,1.0,0.05570770427584648,0.05570770427584648,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,18,-0.0,0.00813561488307516,1.0,0.04719455912709236,0.04719455912709236,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,19,-0.0,0.0070761861318854495,1.0,0.040678031742572784,0.040678031742572784,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,20,-0.0,0.006228621915484116,1.0,0.035381004214286804,0.035381004214286804,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,21,-0.0,0.005551874944919276,1.0,0.031143244355916977,0.031143244355916977,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,22,-0.0,0.005012329605581945,1.0,0.02775920368731022,0.02775920368731022,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,23,-0.0,0.004582474888849492,1.0,0.025061514228582382,0.025061514228582382,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,24,-0.0,0.0042400499152567845,1.0,0.022912343963980675,0.022912343963980675,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,25,-0.0,0.003967077712825869,1.0,0.021200209856033325,0.021200209856033325,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,26,-0.0,0.003749064467823311,1.0,0.01983543671667576,0.01983543671667576,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,27,-0.0,0.003574387471384669,1.0,0.018745189532637596,0.018745189532637596,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,28,-0.0,0.0034337500052099993,1.0,0.01787196658551693,0.01787196658551693,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,29,-0.0,0.0033197822045867888,1.0,0.017168816179037094,0.017168816179037094,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,30,-0.0,0.0032266694154464352,1.0,0.01659877970814705,0.01659877970814705,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,31,-0.0,0.0031498308611846793,1.0,0.016133273020386696,0.016133273020386696,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,32,-0.0,0.0030856855723563124,1.0,0.015749143436551094,0.015749143436551094,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,33,-0.0,0.0030314346995242787,1.0,0.015428709797561169,0.015428709797561169,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,34,-0.0,0.0029849098362410517,1.0,0.015157490037381649,0.015157490037381649,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,35,-0.0,0.0029444308982758934,1.0,0.014924430288374424,0.014924430288374424,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,36,-0.0,0.002908669293598895,1.0,0.014722011052072048,0.014722011052072048,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,37,-0.0,0.0028765939513691018,1.0,0.014543384313583374,0.014543384313583374,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,38,-0.0,0.0028474076350161106,1.0,0.014383234083652496,0.014383234083652496,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,39,-0.0,0.002820502101076792,1.0,0.01423709187656641,0.01423709187656641,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,40,-0.0,0.002795385351675413,1.0,0.014102691784501076,0.014102691784501076,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,41,-0.0,0.0027716890945171666,1.0,0.013976841233670712,0.013976841233670712,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,42,-0.0,0.002749103964679587,1.0,0.013858666643500328,0.013858666643500328,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,43,-0.0,0.0027274140520835,1.0,0.013745459727942944,0.013745459727942944,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,44,-0.0,0.0027064323206010005,1.0,0.01363700907677412,0.01363700907677412,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,45,-0.0,0.0026860141156537366,1.0,0.013532179407775402,0.013532179407775402,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,46,-0.0,0.0026660517565357932,1.0,0.013430064544081688,0.013430064544081688,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,47,-0.0,0.002646460078353775,1.0,0.013330149464309216,0.013330149464309216,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,48,-0.0,0.0026271594710734095,1.0,0.013232510536909103,0.013232510536909103,0.0,0.0,3
rule_based_recovery,action_clipping,0,0.3,49,-0.0,0.002608114649558241,1.0,0.01313562598079443,0.01313562598079443,0.0,0.0,3
rule_based,action_clipping,0,0.3,0,-1.0,0.18229428186229257,0.0,0.4246041774749756,0.9758452773094177,0.0,0.0,4
rule_based,action_clipping,0,0.3,1,-1.0,0.16831171433795197,0.0,0.42450761795043945,0.9114716649055481,0.0,0.0,4
rule_based,action_clipping,0,0.3,2,-1.0,0.15449230436173791,0.0,0.42443230748176575,0.8415587544441223,0.0,0.0,4
rule_based,action_clipping,0,0.3,3,-1.0,0.1406899799712039,0.0,0.4243808686733246,0.7724618315696716,0.0,0.0,4
rule_based,action_clipping,0,0.3,4,-1.0,0.1269192800178714,0.0,0.4243451952934265,0.7034497857093811,0.0,0.0,4
rule_based,action_clipping,0,0.3,5,-1.0,0.1131798649843296,0.0,0.4243204593658447,0.634596586227417,0.0,0.0,4
rule_based,action_clipping,0,0.3,6,-1.0,0.0994757369315522,0.0,0.4243033528327942,0.5658994317054749,0.0,0.0,4
rule_based,action_clipping,0,0.3,7,-1.0,0.08581347443723109,0.0,0.4242914617061615,0.49737870693206787,0.0,0.0,4
rule_based,action_clipping,0,0.3,8,-1.0,0.07261797287330354,0.0,0.40919631719589233,0.429067462682724,0.0,0.0,4
rule_based,action_clipping,0,0.3,9,-1.0,0.060874079400837236,0.0,0.36308979988098145,0.36308979988098145,0.0,0.0,4
rule_based,action_clipping,0,0.3,10,-1.0,0.05105716332606887,0.0,0.3043704032897949,0.3043704032897949,0.0,0.0,4
rule_based,action_clipping,0,0.3,11,-0.0,0.04289142357649619,1.0,0.25528571009635925,0.25528571009635925,0.0,0.0,4
rule_based,action_clipping,0,0.3,12,-0.0,0.036090296649032766,1.0,0.2144569754600525,0.2144569754600525,0.0,0.0,4
rule_based,action_clipping,0,0.3,13,-0.0,0.030422091720266747,1.0,0.1804513931274414,0.1804513931274414,0.0,0.0,4
rule_based,action_clipping,0,0.3,14,-0.0,0.025694323725536747,1.0,0.15211066603660583,0.15211066603660583,0.0,0.0,4
rule_based,action_clipping,0,0.3,15,-0.0,0.021747507366763393,1.0,0.12847179174423218,0.12847179174423218,0.0,0.0,4
rule_based,action_clipping,0,0.3,16,-0.0,0.018449389474427938,1.0,0.10873746871948242,0.10873746871948242,0.0,0.0,4
rule_based,action_clipping,0,0.3,17,-0.0,0.01569026788884777,1.0,0.09224677085876465,0.09224677085876465,0.0,0.0,4
rule_based,action_clipping,0,0.3,18,-0.0,0.01337913241089955,1.0,0.07845138013362885,0.07845138013362885,0.0,0.0,4
rule_based,action_clipping,0,0.3,19,-0.0,0.011440484716372339,1.0,0.0668959766626358,0.0668959766626358,0.0,0.0,4
rule_based,action_clipping,0,0.3,20,-0.0,0.009811703022037856,1.0,0.05720249563455582,0.05720249563455582,0.0,0.0,4
rule_based,action_clipping,0,0.3,21,-0.0,0.008440812839932307,1.0,0.049058396369218826,0.049058396369218826,0.0,0.0,4
rule_based,action_clipping,0,0.3,22,-0.0,0.007284684113264044,1.0,0.042203936725854874,0.042203936725854874,0.0,0.0,4
rule_based,action_clipping,0,0.3,23,-0.0,0.006307527986360779,1.0,0.03642354905605316,0.03642354905605316,0.0,0.0,4
rule_based,action_clipping,0,0.3,24,-0.0,0.00547966929544232,1.0,0.031537603586912155,0.031537603586912155,0.0,0.0,4
rule_based,action_clipping,0,0.3,25,-0.0,0.004776471813904455,1.0,0.02739836648106575,0.02739836648106575,0.0,0.0,4
rule_based,action_clipping,0,0.3,26,-0.0,0.004177495465699232,1.0,0.02388262189924717,0.02388262189924717,0.0,0.0,4
rule_based,action_clipping,0,0.3,27,-0.0,0.003665799524125764,1.0,0.020887644961476326,0.020887644961476326,0.0,0.0,4
rule_based,action_clipping,0,0.3,28,-0.0,0.0032273291942602478,1.0,0.018328871577978134,0.018328871577978134,0.0,0.0,4
rule_based,action_clipping,0,0.3,29,-0.0,0.0028504013612222967,1.0,0.01613692380487919,0.01613692380487919,0.0,0.0,4
rule_based,action_clipping,0,0.3,30,-0.0,0.0025253667228421497,1.0,0.014251879416406155,0.014251879416406155,0.0,0.0,4
rule_based,action_clipping,0,0.3,31,-0.0,0.002244188993046083,1.0,0.012626869603991508,0.012626869603991508,0.0,0.0,4
rule_based,action_clipping,0,0.3,32,-0.0,0.002000218030711392,1.0,0.011221052147448063,0.011221052147448063,0.0,0.0,4
rule_based,action_clipping,0,0.3,33,-0.0,0.0017879386047041056,1.0,0.010001304559409618,0.010001304559409618,0.0,0.0,4
rule_based,action_clipping,0,0.3,34,-0.0,0.001602964970812885,1.0,0.008939885534346104,0.008939885534346104,0.0,0.0,4
rule_based,action_clipping,0,0.3,35,-0.0,0.001444212348550212,1.0,0.008015046827495098,0.008015046827495098,0.0,0.0,4
rule_based,action_clipping,0,0.3,36,-0.0,0.0013148286359329275,1.0,0.007221082225441933,0.007221082225441933,0.0,0.0,4
rule_based,action_clipping,0,0.3,37,-0.0,0.0012173979900139465,1.0,0.006574172526597977,0.006574172526597977,0.0,0.0,4
rule_based,action_clipping,0,0.3,38,-0.0,0.0011522120847390455,1.0,0.00608698558062315,0.00608698558062315,0.0,0.0,4
rule_based,action_clipping,0,0.3,39,-0.0,0.001113786171929469,1.0,0.005761147942394018,0.005761147942394018,0.0,0.0,4
rule_based,action_clipping,0,0.3,40,-0.0,0.00109252043551711,1.0,0.005569043103605509,0.005569043103605509,0.0,0.0,4
rule_based,action_clipping,0,0.3,41,-0.0,0.0010793854183004789,1.0,0.005462683737277985,0.005462683737277985,0.0,0.0,4
rule_based,action_clipping,0,0.3,42,-0.0,0.001066657044767842,1.0,0.0053971013985574245,0.0053971013985574245,0.0,0.0,4
rule_based,action_clipping,0,0.3,43,-0.0,0.0010485400057830046,1.0,0.005333287175744772,0.005333287175744772,0.0,0.0,4
rule_based,action_clipping,0,0.3,44,-0.0,0.0010213848091420656,1.0,0.005242964718490839,0.005242964718490839,0.0,0.0,4
rule_based,action_clipping,0,0.3,45,-0.0,0.0009837181426386936,1.0,0.005107140634208918,0.005107140634208918,0.0,0.0,4
rule_based,action_clipping,0,0.3,46,-0.0,0.0009371823832704122,1.0,0.004918546415865421,0.004918546415865421,0.0,0.0,4
rule_based,action_clipping,0,0.3,47,-0.0,0.0008862622281722048,1.0,0.004685986787080765,0.004685986787080765,0.0,0.0,4
rule_based,action_clipping,0,0.3,48,-0.0,0.000834861064481128,1.0,0.004431308712810278,0.004431308712810278,0.0,0.0,4
rule_based,action_clipping,0,0.3,49,-0.0,0.0007857952364548728,1.0,0.004174515604972839,0.004174515604972839,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,0,-1.0,0.18229428186229257,0.0,0.4246041774749756,0.9758452773094177,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,1,-1.0,0.16831171433795197,0.0,0.42450761795043945,0.9114716649055481,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,2,-1.0,0.15449230436173791,0.0,0.42443230748176575,0.8415587544441223,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,3,-1.0,0.1406899799712039,0.0,0.4243808686733246,0.7724618315696716,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,4,-1.0,0.1269192800178714,0.0,0.4243451952934265,0.7034497857093811,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,5,-1.0,0.1131798649843296,0.0,0.4243204593658447,0.634596586227417,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,6,-1.0,0.0994757369315522,0.0,0.4243033528327942,0.5658994317054749,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,7,-1.0,0.08581347443723109,0.0,0.4242914617061615,0.49737870693206787,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,8,-1.0,0.07261797287330354,0.0,0.40919631719589233,0.429067462682724,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,9,-1.0,0.060874079400837236,0.0,0.36308979988098145,0.36308979988098145,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,10,-1.0,0.05105716332606887,0.0,0.3043704032897949,0.3043704032897949,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,11,-0.0,0.04289142357649619,1.0,0.25528571009635925,0.25528571009635925,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,12,-0.0,0.036090296649032766,1.0,0.2144569754600525,0.2144569754600525,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,13,-0.0,0.030422091720266747,1.0,0.1804513931274414,0.1804513931274414,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,14,-0.0,0.025694323725536747,1.0,0.15211066603660583,0.15211066603660583,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,15,-0.0,0.021747507366763393,1.0,0.12847179174423218,0.12847179174423218,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,16,-0.0,0.018449389474427938,1.0,0.10873746871948242,0.10873746871948242,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,17,-0.0,0.01569026788884777,1.0,0.09224677085876465,0.09224677085876465,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,18,-0.0,0.01337913241089955,1.0,0.07845138013362885,0.07845138013362885,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,19,-0.0,0.011440484716372339,1.0,0.0668959766626358,0.0668959766626358,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,20,-0.0,0.009811703022037856,1.0,0.05720249563455582,0.05720249563455582,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,21,-0.0,0.008440812839932307,1.0,0.049058396369218826,0.049058396369218826,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,22,-0.0,0.007284684113264044,1.0,0.042203936725854874,0.042203936725854874,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,23,-0.0,0.006307527986360779,1.0,0.03642354905605316,0.03642354905605316,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,24,-0.0,0.00547966929544232,1.0,0.031537603586912155,0.031537603586912155,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,25,-0.0,0.004776471813904455,1.0,0.02739836648106575,0.02739836648106575,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,26,-0.0,0.004177495465699232,1.0,0.02388262189924717,0.02388262189924717,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,27,-0.0,0.003665799524125764,1.0,0.020887644961476326,0.020887644961476326,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,28,-0.0,0.0032273291942602478,1.0,0.018328871577978134,0.018328871577978134,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,29,-0.0,0.0028504013612222967,1.0,0.01613692380487919,0.01613692380487919,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,30,-0.0,0.0025253667228421497,1.0,0.014251879416406155,0.014251879416406155,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,31,-0.0,0.002244188993046083,1.0,0.012626869603991508,0.012626869603991508,0.0,0.0,4
rule_based_recovery,action_clipping,0,0.3,32,-0.0,0.002000218030711392,1.0,0.011221052147448063,0.011221052147448063,0.0,0.0,4
